created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status,text,favorited_by,scopes,display_text_width,retweeted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-12-16T13:20:51Z,1603741948749451300,1603741948749451269,"China’s average economic growth rate for 2020 and 2021 was 5.1%, making China one of the best performing major economies. With the steady rollout of the improved and adjusted COVID policy, China’s economy is expected to pick up further. https://t.co/bhjsa68cjF",FALSE,236,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1603741933712687e3,1603741933712687104,1183694592433983500,1183694592433983489,MFA_China,,,,NA,FALSE,13,59,FALSE,FALSE,FALSE,en,,"China’s average economic growth rate for 2020 and 2021 was 5.1%, making China one of the best performing major economies. With the steady rollout of the improved and adjusted COVID policy, China’s economy is expected to pick up further. https://t.co/bhjsa68cjF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-16T13:20:47Z,1603741933712687e3,1603741933712687104,"Despite a first-time global decline of the Human Development Index (HDI) in 2020 and 2021, China’s HDI ranking in 2021 was up six places from 2019. https://t.co/hK8LmTSXOC",FALSE,147,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,35,191,FALSE,FALSE,FALSE,en,,"Despite a first-time global decline of the Human Development Index (HDI) in 2020 and 2021, China’s HDI ranking in 2021 was up six places from 2019. https://t.co/hK8LmTSXOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-16T13:18:20Z,1603741315778613200,1603741315778613248,"Internet companies have a duty to deliver the correct information to the public, rather than let the wrong information spread and mislead the public, especially when it comes to the national anthem or any other matter concerning the dignity of a country. https://t.co/sYO3RYlmem",FALSE,254,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,67,314,FALSE,FALSE,FALSE,en,,"Internet companies have a duty to deliver the correct information to the public, rather than let the wrong information spread and mislead the public, especially when it comes to the national anthem or any other matter concerning the dignity of a country. https://t.co/sYO3RYlmem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-15T13:15:21Z,1603378178965131300,1603378178965131264,"We urge the UK to take credible steps to protect the security, peace and dignity of Chinese diplomatic and consular missions in the UK. https://t.co/2A3LVWpl9A",FALSE,135,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1603378171394502700,1603378171394502656,1183694592433983500,1183694592433983489,MFA_China,,,,NA,FALSE,28,124,FALSE,FALSE,FALSE,en,,"We urge the UK to take credible steps to protect the security, peace and dignity of Chinese diplomatic and consular missions in the UK. https://t.co/2A3LVWpl9A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-15T13:15:20Z,1603378171394502700,1603378171394502656,The Chinese Consul General in Manchester has completed his tenure and returned to China upon instruction not long ago. This is a normal rotation. It’s for us to determine the duration of posting of members of Chinese diplomatic and consular missions. https://t.co/gQa7Xg5heB,FALSE,250,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1603378165375590400,1603378165375590401,1183694592433983500,1183694592433983489,MFA_China,,,,NA,FALSE,27,112,FALSE,FALSE,FALSE,en,,The Chinese Consul General in Manchester has completed his tenure and returned to China upon instruction not long ago. This is a normal rotation. It’s for us to determine the duration of posting of members of Chinese diplomatic and consular missions. https://t.co/gQa7Xg5heB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-15T13:15:18Z,1603378165375590400,1603378165375590401,"China strongly urges the UK to fulfill their obligations under relevant international law and bilateral consular agreements, and enable the normal functioning of the Chinese embassy and consulates in the UK. Otherwise, China will take firm and strong reciprocal countermeasures. https://t.co/JwdoUOW0fb",FALSE,278,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1603378158543065e3,1603378158543065088,1183694592433983500,1183694592433983489,MFA_China,,,,NA,FALSE,27,93,FALSE,FALSE,FALSE,en,,"China strongly urges the UK to fulfill their obligations under relevant international law and bilateral consular agreements, and enable the normal functioning of the Chinese embassy and consulates in the UK. Otherwise, China will take firm and strong reciprocal countermeasures. https://t.co/JwdoUOW0fb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-15T13:15:16Z,1603378158543065e3,1603378158543065088,"The UK has failed to fulfill its obligations under international law and bilateral consular agreements, failed to pre-notify China of the protest, and failed to dutifully protect the safety and normal functioning of the Chinese Consulate General. https://t.co/dBKbcaLD1j",FALSE,246,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1603378151739912200,1603378151739912193,1183694592433983500,1183694592433983489,MFA_China,,,,NA,FALSE,24,95,FALSE,FALSE,FALSE,en,,"The UK has failed to fulfill its obligations under international law and bilateral consular agreements, failed to pre-notify China of the protest, and failed to dutifully protect the safety and normal functioning of the Chinese Consulate General. https://t.co/dBKbcaLD1j",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-15T13:15:15Z,1603378151739912200,1603378151739912193,The protesters made provocations first. They deliberately disrupted and illegally entered into the Chinese Consulate General in Manchester and violently assaulted the consulate staff. https://t.co/2QUIM6lKUR,FALSE,183,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,117,631,FALSE,FALSE,FALSE,en,,The protesters made provocations first. They deliberately disrupted and illegally entered into the Chinese Consulate General in Manchester and violently assaulted the consulate staff. https://t.co/2QUIM6lKUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-15T13:12:46Z,1603377525832286200,1603377525832286210,The US has become a saboteur of the multilateral trading system. More and more countries are saying no to US unilateralism and protectionism. The world knows what is the right thing to do and is calling for it. https://t.co/L1DN1rByS8,FALSE,210,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1603377519104643e3,1603377519104643072,1183694592433983500,1183694592433983489,MFA_China,,,,NA,FALSE,42,105,FALSE,FALSE,FALSE,en,,The US has become a saboteur of the multilateral trading system. More and more countries are saying no to US unilateralism and protectionism. The world knows what is the right thing to do and is calling for it. https://t.co/L1DN1rByS8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-15T13:12:44Z,1603377519104643e3,1603377519104643072,"The US has engaged in decoupling, supply chain disruption and friend-shoring and often abused so-called “long-arm jurisdiction”. https://t.co/4k4ZpyOjf1",FALSE,128,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1603377512586748e3,1603377512586747904,1183694592433983500,1183694592433983489,MFA_China,,,,NA,FALSE,20,88,FALSE,FALSE,FALSE,en,,"The US has engaged in decoupling, supply chain disruption and friend-shoring and often abused so-called “long-arm jurisdiction”. https://t.co/4k4ZpyOjf1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-15T13:12:42Z,1603377512586748e3,1603377512586747904,"The US refuses to comply with mounting dispute settlement rulings that have come into effect, and continues to impose large-scale unilateral high tariffs under domestic law, particularly Section 301 tariffs. https://t.co/O5kIwE00vI",FALSE,207,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1603377505217306600,1603377505217306624,1183694592433983500,1183694592433983489,MFA_China,,,,NA,FALSE,10,44,FALSE,FALSE,FALSE,en,,"The US refuses to comply with mounting dispute settlement rulings that have come into effect, and continues to impose large-scale unilateral high tariffs under domestic law, particularly Section 301 tariffs. https://t.co/O5kIwE00vI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-15T13:12:41Z,1603377505217306600,1603377505217306624,The US on the one hand calls for fair competition and yet on the other hand has implemented massive discriminatory subsidies to keep domestic sectors ahead in the game. US export control measures have deviated further from what is internationally accepted. https://t.co/WYiCBH2SsY,FALSE,256,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,106,353,FALSE,FALSE,FALSE,en,,The US on the one hand calls for fair competition and yet on the other hand has implemented massive discriminatory subsidies to keep domestic sectors ahead in the game. US export control measures have deviated further from what is internationally accepted. https://t.co/WYiCBH2SsY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-14T12:31:13Z,1603004681164398600,1603004681164398599,China supports the EU in playing a more active mediating role for negotiations to resume and an agreement to be reached at an early date. https://t.co/mRH8Z4q33Y,FALSE,137,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1603004673598054400,1603004673598054401,1183694592433983500,1183694592433983489,MFA_China,,,,NA,FALSE,13,58,FALSE,FALSE,FALSE,en,,China supports the EU in playing a more active mediating role for negotiations to resume and an agreement to be reached at an early date. https://t.co/mRH8Z4q33Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-14T12:31:11Z,1603004673598054400,1603004673598054401,Iran has recently shown goodwill and flexibility on some outstanding issues. The US needs to respond to that positively and find ways to work with Iran for the negotiations to achieve early result. https://t.co/ijgERkDUR9,FALSE,197,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1603004666836488200,1603004666836488193,1183694592433983500,1183694592433983489,MFA_China,,,,NA,FALSE,14,66,FALSE,FALSE,FALSE,en,,Iran has recently shown goodwill and flexibility on some outstanding issues. The US needs to respond to that positively and find ways to work with Iran for the negotiations to achieve early result. https://t.co/ijgERkDUR9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-14T12:31:09Z,1603004666836488200,1603004666836488193,We welcome the EU’s reiteration of its commitment to restoring the JCPOA and call for separating the Iranian nuclear issue from other issues related to Iran. https://t.co/DKkfZmFGc6,FALSE,157,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,50,203,FALSE,FALSE,FALSE,en,,We welcome the EU’s reiteration of its commitment to restoring the JCPOA and call for separating the Iranian nuclear issue from other issues related to Iran. https://t.co/DKkfZmFGc6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-14T12:29:34Z,1603004269367816200,1603004269367816193,The ocean discharge of nuclear-contaminated water could affect the global marine environment and the health of all those living along the coasts of the Pacific Ocean. It is by no means a private matter for Japan. We once again urge Japan to stop pushing it through. https://t.co/9E3QrrdLng,FALSE,265,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,104,358,FALSE,FALSE,FALSE,en,,The ocean discharge of nuclear-contaminated water could affect the global marine environment and the health of all those living along the coasts of the Pacific Ocean. It is by no means a private matter for Japan. We once again urge Japan to stop pushing it through. https://t.co/9E3QrrdLng,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-14T12:29:01Z,1603004129957539800,1603004129957539847,"African people are in the best position to tell who wants what’s best for the continent.
The US needs to respect the aspiration of the African people and take concrete actions to advance Africa’s development, instead of being bent on smearing and attacking other countries. https://t.co/gK3H2PuA3d",FALSE,273,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1603004122667503600,1603004122667503616,1183694592433983500,1183694592433983489,MFA_China,,,,NA,FALSE,27,82,FALSE,FALSE,FALSE,en,,"African people are in the best position to tell who wants what’s best for the continent.
The US needs to respect the aspiration of the African people and take concrete actions to advance Africa’s development, instead of being bent on smearing and attacking other countries. https://t.co/gK3H2PuA3d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-14T12:28:59Z,1603004122667503600,1603004122667503616,"We welcome greater international focus on and investment in Africa, including from the US, as well as cooperation with Africa which is genuinely equal-footed and mutually-beneficial. https://t.co/51Dvr48DIJ",FALSE,182,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,86,365,FALSE,FALSE,FALSE,en,,"We welcome greater international focus on and investment in Africa, including from the US, as well as cooperation with Africa which is genuinely equal-footed and mutually-beneficial. https://t.co/51Dvr48DIJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-14T12:27:00Z,1603003620122923e3,1603003620122923008,"We support the Hong Kong SAR government in defending the dignity of the national anthem. Internet companies have the duty to deliver the correct information to the public, rather than let the wrong information spread and mislead the public. https://t.co/WCpl3n2Cfy",FALSE,240,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,70,283,FALSE,FALSE,FALSE,en,,"We support the Hong Kong SAR government in defending the dignity of the national anthem. Internet companies have the duty to deliver the correct information to the public, rather than let the wrong information spread and mislead the public. https://t.co/WCpl3n2Cfy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T13:06:31Z,1602651177031696400,1602651177031696389,The articles on security exception do not provide a safe haven for unilateralism or protectionism. Countries need to stand up and say no to Washington’s unilateralism and protectionism. https://t.co/cjUMlj1lAY,FALSE,185,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1602651169309982700,1602651169309982722,1183694592433983500,1183694592433983489,MFA_China,,,,NA,FALSE,26,84,FALSE,FALSE,FALSE,en,,The articles on security exception do not provide a safe haven for unilateralism or protectionism. Countries need to stand up and say no to Washington’s unilateralism and protectionism. https://t.co/cjUMlj1lAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T13:06:29Z,1602651169309982700,1602651169309982722,The US’s abuse of export control measures hinders normal world trade regarding chips and other products. It distorts the global semiconductor supply chain and disrupts global trade. https://t.co/nQLKQnaDB3,FALSE,181,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,103,360,FALSE,FALSE,FALSE,en,,The US’s abuse of export control measures hinders normal world trade regarding chips and other products. It distorts the global semiconductor supply chain and disrupts global trade. https://t.co/nQLKQnaDB3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T13:05:30Z,1602650921061818400,1602650921061818371,We hope the international community will address Africa’s real needs by taking concrete actions and deliver for Africa’s socioeconomic development and the welfare of its people. https://t.co/MhON1jo2zU,FALSE,177,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1602650913453342700,1602650913453342723,1183694592433983500,1183694592433983489,MFA_China,,,,NA,FALSE,28,102,FALSE,FALSE,FALSE,en,,We hope the international community will address Africa’s real needs by taking concrete actions and deliver for Africa’s socioeconomic development and the welfare of its people. https://t.co/MhON1jo2zU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T13:05:28Z,1602650913453342700,1602650913453342723,We welcome greater international focus on Africa. Meanwhile we are firmly against turning Africa into a wrestling ground for major-country rivalry or using one’s Africa strategy as a tool to curb and attack other countries’ cooperation with Africa. https://t.co/eeNTdiq1ym,FALSE,248,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,105,436,FALSE,FALSE,FALSE,en,,We welcome greater international focus on Africa. Meanwhile we are firmly against turning Africa into a wrestling ground for major-country rivalry or using one’s Africa strategy as a tool to curb and attack other countries’ cooperation with Africa. https://t.co/eeNTdiq1ym,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T13:04:24Z,1602650646905135e3,1602650646905135105,China appreciates the Afghan security forces’ sharp reaction to the attack and their efforts to rescue the Chinese nationals. https://t.co/4QaYUk3xwV,FALSE,125,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1602650640135618600,1602650640135618561,1183694592433983500,1183694592433983489,MFA_China,,,,NA,FALSE,17,80,FALSE,FALSE,FALSE,en,,China appreciates the Afghan security forces’ sharp reaction to the attack and their efforts to rescue the Chinese nationals. https://t.co/4QaYUk3xwV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T13:04:23Z,1602650640135618600,1602650640135618561,"We call on the Afghan interim government to take strong and resolute measures to ensure the safety and security of Chinese nationals, institutions and projects in Afghanistan. https://t.co/Zua15Ag74K",FALSE,175,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1602650632745152500,1602650632745152516,1183694592433983500,1183694592433983489,MFA_China,,,,NA,FALSE,18,85,FALSE,FALSE,FALSE,en,,"We call on the Afghan interim government to take strong and resolute measures to ensure the safety and security of Chinese nationals, institutions and projects in Afghanistan. https://t.co/Zua15Ag74K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T13:04:21Z,1602650632745152500,1602650632745152516,China closely follows the security situation in Afghanistan and supports Afghanistan’s efforts to combat all forms of terrorism and violence and safeguard national security and stability. https://t.co/Tg6qvDH1F6,FALSE,187,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1602650625694539800,1602650625694539776,1183694592433983500,1183694592433983489,MFA_China,,,,NA,FALSE,11,65,FALSE,FALSE,FALSE,en,,China closely follows the security situation in Afghanistan and supports Afghanistan’s efforts to combat all forms of terrorism and violence and safeguard national security and stability. https://t.co/Tg6qvDH1F6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T13:04:19Z,1602650625694539800,1602650625694539776,China extends condolences for the members of the Afghan security forces who lost their lives and sympathies to the people who have been injured in the attack. https://t.co/FtnE4BTtDf,FALSE,158,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,69,272,FALSE,FALSE,FALSE,en,,China extends condolences for the members of the Afghan security forces who lost their lives and sympathies to the people who have been injured in the attack. https://t.co/FtnE4BTtDf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T12:26:22Z,1602278686907957200,1602278686907957248,"The two sides had in-depth communication on following through on the common understandings between the two heads of state in Bali. Both sides found the talks candid, in-depth and constructive. They agreed to maintain communication. https://t.co/JNtp3otkjQ",FALSE,231,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1602278679970824200,1602278679970824197,1183694592433983500,1183694592433983489,MFA_China,,,,NA,FALSE,25,94,FALSE,FALSE,FALSE,en,,"The two sides had in-depth communication on following through on the common understandings between the two heads of state in Bali. Both sides found the talks candid, in-depth and constructive. They agreed to maintain communication. https://t.co/JNtp3otkjQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T12:26:20Z,1602278679970824200,1602278679970824197,Vice Foreign Minister Xie Feng held talks with visiting US Assistant Secretary of State Daniel Kritenbrink and NSC Senior Director for China Laura Rosenberger. https://t.co/YC8myavCif,FALSE,159,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,76,258,FALSE,FALSE,FALSE,en,,Vice Foreign Minister Xie Feng held talks with visiting US Assistant Secretary of State Daniel Kritenbrink and NSC Senior Director for China Laura Rosenberger. https://t.co/YC8myavCif,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
